timestamp_epoch,datetime_iso,location_id,location_name,frame_id,track_id,golongan,vehicle_subclass,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pixel_center_x,pixel_center_y,ground_x_meter,ground_y_meter,length_meter,width_meter,speed_kmh,aspect_ratio,helmet_status,compliance_status,status
1789817951.555,2026-09-19 18:39:11.554,312,Underpass Unila Arah Rajabasa,263,4656,Golongan I,Sedan/Jip/Pick-up,0.418,557,444,774,680,666.0,562.6,6.14,34.51,8.9,3.5,9.5,0.92,N/A,NORMAL,NORMAL
1789817951.555,2026-09-19 18:39:11.554,312,Underpass Unila Arah Rajabasa,263,4664,Golongan I,Bus,0.867,219,331,620,706,420.2,519.1,2.21,34.95,12.82,3.5,3.8,1.07,N/A,NORMAL,NORMAL
1789817951.714,2026-09-19 18:39:11.714,312,Underpass Unila Arah Rajabasa,264,4656,Golongan I,Sedan/Jip/Pick-up,0.713,572,462,799,707,685.9,584.9,6.2,34.96,8.76,3.5,9.5,0.92,N/A,NORMAL,NORMAL
1789817951.714,2026-09-19 18:39:11.714,312,Underpass Unila Arah Rajabasa,264,4664,Golongan I,Bus,0.899,216,319,599,682,407.7,500.6,2.14,34.62,12.95,3.5,3.8,1.05,N/A,NORMAL,NORMAL
1789817951.714,2026-09-19 18:39:11.714,312,Underpass Unila Arah Rajabasa,264,4655,Golongan I,Sedan/Jip/Pick-up,0.288,340,179,409,251,375.0,215.3,4.76,18.86,9.87,3.5,0.0,0.97,N/A,NORMAL,NORMAL
1789817951.87,2026-09-19 18:39:11.870,312,Underpass Unila Arah Rajabasa,265,4656,Golongan I,Sedan/Jip/Pick-up,0.769,595,481,820,720,707.9,600.9,6.46,35.16,8.29,3.5,9.4,0.94,N/A,NORMAL,NORMAL
1789817951.87,2026-09-19 18:39:11.870,312,Underpass Unila Arah Rajabasa,265,4664,Golongan I,Bus,0.852,211,303,578,657,395.2,480.6,2.05,34.27,13.41,3.5,4.0,1.04,N/A,NORMAL,LAWAN_ARAH
1789817952.051,2026-09-19 18:39:12.050,312,Underpass Unila Arah Rajabasa,266,4656,Golongan I,Sedan/Jip/Pick-up,0.664,622,502,837,720,729.7,611.0,6.87,35.16,7.44,3.5,9.0,0.99,N/A,NORMAL,NORMAL
1789817952.051,2026-09-19 18:39:12.050,312,Underpass Unila Arah Rajabasa,266,4664,Golongan I,Bus,0.816,212,291,557,630,384.9,461.0,2.01,33.85,13.54,3.5,4.4,1.02,N/A,NORMAL,LAWAN_ARAH
1789817952.051,2026-09-19 18:39:12.050,312,Underpass Unila Arah Rajabasa,266,4655,Golongan I,Sedan/Jip/Pick-up,0.321,350,188,424,264,387.6,226.5,4.98,19.77,9.92,3.5,0.0,0.98,N/A,NORMAL,NORMAL
1789817952.218,2026-09-19 18:39:12.217,312,Underpass Unila Arah Rajabasa,267,4656,Golongan I,Sedan/Jip/Pick-up,0.653,648,522,850,720,749.5,621.4,7.25,35.16,6.64,3.5,8.4,1.02,N/A,NORMAL,NORMAL
1789817952.218,2026-09-19 18:39:12.217,312,Underpass Unila Arah Rajabasa,267,4664,Golongan I,Bus,0.78,214,280,536,604,375.8,442.8,1.97,33.42,13.6,3.5,4.8,0.99,N/A,NORMAL,LAWAN_ARAH
1789817952.218,2026-09-19 18:39:12.217,312,Underpass Unila Arah Rajabasa,267,4655,Golongan I,Sedan/Jip/Pick-up,0.3,353,192,430,271,392.0,232.4,4.99,20.32,10.02,3.5,0.0,0.98,N/A,NORMAL,NORMAL
1789817952.398,2026-09-19 18:39:12.397,312,Underpass Unila Arah Rajabasa,268,4656,Golongan I,Sedan/Jip/Pick-up,0.506,673,542,861,720,767.4,631.1,7.61,35.17,5.85,3.5,7.9,1.06,N/A,NORMAL,NORMAL
1789817952.398,2026-09-19 18:39:12.397,312,Underpass Unila Arah Rajabasa,268,4664,Golongan I,Bus,0.8,217,268,517,578,367.5,423.8,1.94,32.95,13.81,3.5,5.2,0.97,N/A,NORMAL,LAWAN_ARAH
1789817952.709,2026-09-19 18:39:12.708,312,Underpass Unila Arah Rajabasa,269,5050,Golongan I,Sedan/Jip/Pick-up,0.511,442,625,612,720,527.3,672.9,3.57,35.14,1.67,2.64,0.0,1.8,N/A,NORMAL,NORMAL
1789817952.709,2026-09-19 18:39:12.708,312,Underpass Unila Arah Rajabasa,269,5051,Golongan I,Truk Kecil,0.371,237,285,322,390,279.7,337.9,1.12,28.36,4.96,2.07,0.0,0.81,N/A,NORMAL,NORMAL
1789817953.344,2026-09-19 18:39:13.344,312,Underpass Unila Arah Rajabasa,270,4673,Golongan I,Sedan/Jip/Pick-up,0.612,236,280,319,382,277.9,331.6,1.11,28.09,4.96,2.06,0.0,0.81,N/A,NORMAL,NORMAL
1789817953.614,2026-09-19 18:39:13.613,312,Underpass Unila Arah Rajabasa,271,4673,Golongan I,Truk Kecil,0.412,237,273,314,369,276.1,321.2,1.11,27.59,4.89,1.98,0.0,0.81,N/A,NORMAL,NORMAL
1789817953.951,2026-09-19 18:39:13.950,312,Underpass Unila Arah Rajabasa,272,4673,Golongan I,Sedan/Jip/Pick-up,0.345,235,263,312,358,273.6,311.2,1.09,27.21,5.1,2.06,5.3,0.81,N/A,NORMAL,NORMAL
1789817954.13,2026-09-19 18:39:14.129,312,Underpass Unila Arah Rajabasa,273,4673,Golongan I,Sedan/Jip/Pick-up,0.527,234,255,307,346,270.9,301.0,1.08,26.71,5.13,2.01,5.7,0.8,N/A,NORMAL,NORMAL
1789817954.13,2026-09-19 18:39:14.129,312,Underpass Unila Arah Rajabasa,273,4676,Golongan I,Bus,0.496,370,521,578,716,474.3,619.1,2.87,35.09,3.95,3.46,0.0,1.07,N/A,NORMAL,NORMAL
1789817954.13,2026-09-19 18:39:14.129,312,Underpass Unila Arah Rajabasa,273,4677,Golongan I,Sedan/Jip/Pick-up,0.49,368,519,580,717,474.7,618.7,2.87,35.1,4.03,3.5,0.0,1.07,N/A,NORMAL,NORMAL
1789817954.302,2026-09-19 18:39:14.302,312,Underpass Unila Arah Rajabasa,274,4673,Golongan II,Truk 2 Gandar,0.279,231,246,303,336,267.2,291.7,1.03,26.31,5.31,2.05,6.1,0.8,N/A,NORMAL,NORMAL
1789817954.302,2026-09-19 18:39:14.302,312,Underpass Unila Arah Rajabasa,274,4676,Golongan I,Bus,0.42,354,501,560,694,457.7,597.8,2.74,34.79,4.12,3.49,0.0,1.06,N/A,NORMAL,NORMAL
1789817954.302,2026-09-19 18:39:14.302,312,Underpass Unila Arah Rajabasa,274,4677,Golongan I,Sedan/Jip/Pick-up,0.598,354,500,561,694,458.0,597.6,2.75,34.78,4.15,3.5,0.0,1.07,N/A,NORMAL,NORMAL
1789817954.517,2026-09-19 18:39:14.517,312,Underpass Unila Arah Rajabasa,275,4673,Golongan II,Truk 2 Gandar,0.274,231,241,298,326,265.0,283.9,1.02,25.84,5.2,1.96,6.4,0.8,N/A,NORMAL,LAWAN_ARAH
1789817954.517,2026-09-19 18:39:14.517,312,Underpass Unila Arah Rajabasa,275,4677,Golongan I,Sedan/Jip/Pick-up,0.694,342,477,537,660,439.7,569.0,2.64,34.29,4.22,3.42,7.8,1.06,N/A,NORMAL,NORMAL
1789817954.764,2026-09-19 18:39:14.763,312,Underpass Unila Arah Rajabasa,276,4677,Golongan I,Sedan/Jip/Pick-up,0.575,331,455,515,630,423.3,542.8,2.54,33.81,4.33,3.33,7.7,1.05,N/A,NORMAL,NORMAL
1789817954.961,2026-09-19 18:39:14.960,312,Underpass Unila Arah Rajabasa,277,4677,Golongan I,Truk Kecil,0.532,322,434,495,600,409.4,517.5,2.47,33.3,4.42,3.24,7.8,1.05,N/A,NORMAL,NORMAL
1789817954.961,2026-09-19 18:39:14.960,312,Underpass Unila Arah Rajabasa,277,4599,Golongan I,Bus,0.533,369,212,463,306,416.3,259.1,5.22,22.53,10.46,3.5,0.0,1.0,N/A,NORMAL,NORMAL
1789817954.961,2026-09-19 18:39:14.960,312,Underpass Unila Arah Rajabasa,277,4676,Golongan I,Sedan/Jip/Pick-up,0.517,323,436,499,602,411.6,519.7,2.49,33.34,4.41,3.3,0.0,1.06,N/A,NORMAL,NORMAL
1789817955.129,2026-09-19 18:39:15.129,312,Underpass Unila Arah Rajabasa,278,4677,Golongan I,Sedan/Jip/Pick-up,0.733,316,416,478,572,397.5,494.8,2.41,32.79,4.46,3.14,8.1,1.04,N/A,NORMAL,LAWAN_ARAH
1789817955.129,2026-09-19 18:39:15.129,312,Underpass Unila Arah Rajabasa,278,4599,Golongan I,Bus,0.332,373,217,469,315,421.3,266.3,5.22,23.09,10.51,3.5,0.0,0.97,N/A,NORMAL,NORMAL
1789817955.129,2026-09-19 18:39:15.129,312,Underpass Unila Arah Rajabasa,278,4673,Golongan II,Truk 2 Gandar,0.402,225,223,287,300,256.3,262.4,0.9,24.67,5.27,1.96,0.0,0.8,N/A,NORMAL,LAWAN_ARAH
1789817955.368,2026-09-19 18:39:15.368,312,Underpass Unila Arah Rajabasa,279,4677,Golongan I,Sedan/Jip/Pick-up,0.682,307,399,461,549,384.9,474.2,2.32,32.33,4.56,3.07,8.1,1.03,N/A,NORMAL,LAWAN_ARAH
1789817955.368,2026-09-19 18:39:15.368,312,Underpass Unila Arah Rajabasa,279,4599,Golongan I,Bus,0.348,379,223,477,325,428.3,274.4,5.28,23.64,10.54,3.5,9.8,0.96,N/A,NORMAL,NORMAL
1789817955.368,2026-09-19 18:39:15.368,312,Underpass Unila Arah Rajabasa,279,4673,Golongan II,Truk 2 Gandar,0.338,223,214,286,293,255.4,253.6,0.9,24.26,5.67,2.08,0.0,0.8,N/A,NORMAL,LAWAN_ARAH
1789817955.57,2026-09-19 18:39:15.570,312,Underpass Unila Arah Rajabasa,280,4677,Golongan I,Truk Kecil,0.571,301,383,446,526,373.9,454.8,2.24,31.84,4.64,2.99,8.2,1.02,N/A,NORMAL,LAWAN_ARAH
1789817955.57,2026-09-19 18:39:15.570,312,Underpass Unila Arah Rajabasa,280,4599,Golongan III,Truk 3 Gandar,0.258,385,229,484,333,435.3,281.7,5.36,24.07,10.4,3.5,9.6,0.96,N/A,NORMAL,NORMAL
1789817955.57,2026-09-19 18:39:15.570,312,Underpass Unila Arah Rajabasa,280,4673,Golongan II,Truk 2 Gandar,0.36,222,211,281,285,252.4,248.4,0.86,23.86,5.45,1.97,6.6,0.8,N/A,NORMAL,LAWAN_ARAH
1789817955.761,2026-09-19 18:39:15.760,312,Underpass Unila Arah Rajabasa,281,4677,Golongan I,Sedan/Jip/Pick-up,0.657,296,368,432,502,364.4,435.5,2.19,31.31,4.65,2.91,8.3,1.01,N/A,NORMAL,LAWAN_ARAH
1789817955.761,2026-09-19 18:39:15.760,312,Underpass Unila Arah Rajabasa,281,4599,Golongan I,Bus,0.445,390,235,493,344,441.9,290.0,5.37,24.66,10.49,3.5,9.6,0.94,N/A,NORMAL,NORMAL
1789817955.761,2026-09-19 18:39:15.760,312,Underpass Unila Arah Rajabasa,281,4673,Golongan I,Sedan/Jip/Pick-up,0.388,226,222,273,278,250.1,250.6,0.82,23.49,4.02,1.52,6.7,0.83,N/A,NORMAL,LAWAN_ARAH
1789817955.978,2026-09-19 18:39:15.978,312,Underpass Unila Arah Rajabasa,282,4677,Golongan I,Sedan/Jip/Pick-up,0.559,290,354,420,484,355.4,419.1,2.12,30.86,4.77,2.86,8.3,1.0,N/A,NORMAL,LAWAN_ARAH
1789817955.978,2026-09-19 18:39:15.978,312,Underpass Unila Arah Rajabasa,282,4599,Golongan III,Truk 3 Gandar,0.275,397,244,502,356,449.8,300.2,5.42,25.22,10.23,3.5,9.6,0.94,N/A,NORMAL,NORMAL
1789817956.143,2026-09-19 18:39:16.143,312,Underpass Unila Arah Rajabasa,283,4677,Golongan I,Sedan/Jip/Pick-up,0.684,287,342,407,463,347.3,403.2,2.07,30.33,4.71,2.73,8.5,0.99,N/A,NORMAL,LAWAN_ARAH
1789817956.143,2026-09-19 18:39:16.143,312,Underpass Unila Arah Rajabasa,283,4599,Golongan I,Bus,0.444,404,252,513,368,459.1,310.5,5.5,25.77,10.15,3.5,9.7,0.94,N/A,NORMAL,NORMAL
1789817956.358,2026-09-19 18:39:16.358,312,Underpass Unila Arah Rajabasa,284,4677,Golongan I,Sedan/Jip/Pick-up,0.801,281,329,395,445,338.7,387.6,2.0,29.85,4.78,2.67,8.6,0.98,N/A,NORMAL,LAWAN_ARAH
1789817956.358,2026-09-19 18:39:16.358,312,Underpass Unila Arah Rajabasa,284,4599,Golongan I,Sedan/Jip/Pick-up,0.505,411,260,523,381,467.4,321.2,5.54,26.36,10.11,3.5,9.8,0.93,N/A,NORMAL,NORMAL
1789817956.543,2026-09-19 18:39:16.543,312,Underpass Unila Arah Rajabasa,285,4677,Golongan I,Sedan/Jip/Pick-up,0.642,278,317,386,428,332.2,373.2,1.96,29.33,4.85,2.62,8.8,0.97,N/A,NORMAL,LAWAN_ARAH
1789817956.543,2026-09-19 18:39:16.543,312,Underpass Unila Arah Rajabasa,285,4599,Golongan I,Sedan/Jip/Pick-up,0.35,419,270,535,395,477.2,333.3,5.59,26.97,9.92,3.5,9.9,0.93,N/A,NORMAL,NORMAL
1789817956.719,2026-09-19 18:39:16.719,312,Underpass Unila Arah Rajabasa,286,4677,Golongan I,Sedan/Jip/Pick-up,0.349,273,306,376,412,325.1,359.4,1.89,28.84,4.89,2.58,9.0,0.97,N/A,NORMAL,LAWAN_ARAH
1789817956.719,2026-09-19 18:39:16.719,312,Underpass Unila Arah Rajabasa,286,4599,Golongan I,Sedan/Jip/Pick-up,0.44,426,279,547,410,487.0,345.0,5.64,27.54,9.89,3.5,10.1,0.93,N/A,NORMAL,NORMAL
1789817956.894,2026-09-19 18:39:16.893,312,Underpass Unila Arah Rajabasa,287,4677,Golongan I,Sedan/Jip/Pick-up,0.575,270,296,366,396,318.1,346.6,1.83,28.32,4.86,2.48,9.1,0.96,N/A,NORMAL,LAWAN_ARAH
1789817956.894,2026-09-19 18:39:16.893,312,Underpass Unila Arah Rajabasa,287,4599,Golongan I,Sedan/Jip/Pick-up,0.522,435,288,560,424,498.2,356.7,5.72,28.07,9.85,3.5,10.1,0.92,N/A,NORMAL,NORMAL
1789817957.109,2026-09-19 18:39:17.108,312,Underpass Unila Arah Rajabasa,288,4677,Golongan I,Sedan/Jip/Pick-up,0.606,266,286,358,381,312.6,334.1,1.79,27.8,4.87,2.46,9.2,0.96,N/A,NORMAL,LAWAN_ARAH
1789817957.109,2026-09-19 18:39:17.108,312,Underpass Unila Arah Rajabasa,288,4599,Golongan I,Bus,0.31,443,299,574,441,509.0,370.5,5.75,28.7,9.72,3.5,10.3,0.92,N/A,NORMAL,NORMAL
1789817957.368,2026-09-19 18:39:17.368,312,Underpass Unila Arah Rajabasa,289,5052,Golongan I,Sedan/Jip/Pick-up,0.467,248,221,313,296,281.0,258.8,1.48,24.08,5.54,2.24,0.0,0.87,N/A,NORMAL,NORMAL
1789817957.368,2026-09-19 18:39:17.368,312,Underpass Unila Arah Rajabasa,289,5053,Golongan I,Sedan/Jip/Pick-up,0.301,215,124,253,157,234.2,141.2,0.76,13.11,5.19,2.45,0.0,1.14,N/A,NORMAL,NORMAL
1789817957.368,2026-09-19 18:39:17.368,312,Underpass Unila Arah Rajabasa,289,5053,Golongan I,Sedan/Jip/Pick-up,0.274,216,128,253,165,235.0,147.2,0.76,14.1,5.52,2.27,0.0,1.01,N/A,NORMAL,NORMAL
1789817957.527,2026-09-19 18:39:17.527,312,Underpass Unila Arah Rajabasa,290,4705,Golongan I,Sedan/Jip/Pick-up,0.573,245,216,308,288,276.7,252.4,1.42,23.69,5.49,2.22,0.0,0.87,N/A,NORMAL,NORMAL
1789817957.527,2026-09-19 18:39:17.527,312,Underpass Unila Arah Rajabasa,290,4706,Golongan I,Sedan/Jip/Pick-up,0.433,213,123,252,158,233.4,140.9,0.73,13.19,5.48,2.5,0.0,1.14,N/A,NORMAL,NORMAL
1789817957.704,2026-09-19 18:39:17.704,312,Underpass Unila Arah Rajabasa,291,4705,Golongan I,Sedan/Jip/Pick-up,0.409,244,211,304,280,274.4,245.7,1.4,23.22,5.45,2.17,0.0,0.87,N/A,NORMAL,NORMAL
1789817957.704,2026-09-19 18:39:17.704,312,Underpass Unila Arah Rajabasa,291,4706,Golongan I,Sedan/Jip/Pick-up,0.422,212,122,251,157,232.3,139.9,0.69,13.12,5.51,2.51,0.0,1.14,N/A,NORMAL,NORMAL
1789817957.896,2026-09-19 18:39:17.896,312,Underpass Unila Arah Rajabasa,292,4705,Golongan I,Sedan/Jip/Pick-up,0.376,242,203,300,269,271.8,236.7,1.38,22.6,5.51,2.19,10.6,0.87,N/A,NORMAL,NORMAL
1789817957.896,2026-09-19 18:39:17.896,312,Underpass Unila Arah Rajabasa,292,4706,Golongan I,Sedan/Jip/Pick-up,0.411,213,118,248,149,231.2,133.8,0.69,12.05,5.13,2.36,11.1,1.14,N/A,NORMAL,NORMAL
1789817957.896,2026-09-19 18:39:17.896,312,Underpass Unila Arah Rajabasa,292,4710,Golongan I,Sedan/Jip/Pick-up,0.469,709,604,879,719,794.9,662.0,8.17,35.17,3.42,3.5,0.0,1.47,N/A,NORMAL,NORMAL
1789817958.084,2026-09-19 18:39:18.083,312,Underpass Unila Arah Rajabasa,293,4705,Golongan I,Sedan/Jip/Pick-up,0.437,244,209,291,261,268.0,235.6,1.32,22.13,4.3,1.74,10.4,0.88,N/A,NORMAL,NORMAL
1789817958.084,2026-09-19 18:39:18.083,312,Underpass Unila Arah Rajabasa,293,4706,Golongan I,Sedan/Jip/Pick-up,0.495,213,116,247,146,230.6,131.3,0.67,11.72,5.07,2.34,10.4,1.14,N/A,NORMAL,NORMAL
1789817958.249,2026-09-19 18:39:18.248,312,Underpass Unila Arah Rajabasa,294,4706,Golongan I,Sedan/Jip/Pick-up,0.449,213,114,245,142,229.9,128.1,0.67,11.09,4.85,2.25,10.4,1.13,N/A,NORMAL,NORMAL
1789817958.409,2026-09-19 18:39:18.409,312,Underpass Unila Arah Rajabasa,295,4706,Golongan I,Sedan/Jip/Pick-up,0.256,213,112,244,139,229.2,125.8,0.65,10.69,4.78,2.23,10.3,1.13,N/A,NORMAL,NORMAL
1789817958.591,2026-09-19 18:39:18.590,312,Underpass Unila Arah Rajabasa,296,4706,Golongan I,Sedan/Jip/Pick-up,0.318,212,109,244,138,228.4,123.8,0.62,10.56,5.23,2.34,9.8,1.12,N/A,NORMAL,NORMAL
1789817958.591,2026-09-19 18:39:18.590,312,Underpass Unila Arah Rajabasa,296,4677,Golongan I,Sedan/Jip/Pick-up,0.576,230,178,287,237,258.8,208.3,1.18,20.56,5.82,2.46,0.0,0.96,N/A,NORMAL,LAWAN_ARAH
1789817958.755,2026-09-19 18:39:18.754,312,Underpass Unila Arah Rajabasa,297,4706,Golongan I,Sedan/Jip/Pick-up,0.308,212,107,242,134,227.7,121.2,0.61,10.02,5.0,2.25,9.6,1.12,N/A,NORMAL,NORMAL
1789818886.536,2026-09-19 18:54:46.535,312,Underpass Unila Arah Rajabasa,1,5000,Golongan I,Sedan/Jip/Pick-up,0.683,562,450,728,623,645.8,536.9,6.41,33.45,6.64,3.5,0.0,0.96,N/A,NORMAL,NORMAL
1789818886.536,2026-09-19 18:54:46.535,312,Underpass Unila Arah Rajabasa,1,5001,Golongan VI-A,Sepeda Motor (Taat Helm),0.451,475,267,505,326,490.3,296.7,7.45,22.58,5.98,1.61,0.0,0.5,HELM,TAAT_HUKUM,NORMAL
1789818886.536,2026-09-19 18:54:46.535,312,Underpass Unila Arah Rajabasa,1,5003,Golongan I,Sedan/Jip/Pick-up,0.342,269,82,304,109,287.3,96.1,3.67,0.64,8.93,3.5,0.0,1.26,N/A,NORMAL,NORMAL
1789818886.536,2026-09-19 18:54:46.535,312,Underpass Unila Arah Rajabasa,1,5001,Golongan VI-A,Sepeda Motor (Taat Helm),0.283,477,275,509,328,493.2,302.0,7.5,22.7,5.2,1.67,0.0,0.61,HELM,TAAT_HUKUM,NORMAL
1789818886.867,2026-09-19 18:54:46.866,312,Underpass Unila Arah Rajabasa,2,4727,Golongan I,Sedan/Jip/Pick-up,0.656,572,461,745,642,658.6,552.0,6.44,33.82,6.7,3.5,0.0,0.96,N/A,NORMAL,NORMAL
1789818886.867,2026-09-19 18:54:46.866,312,Underpass Unila Arah Rajabasa,2,4730,Golongan I,Sedan/Jip/Pick-up,0.413,270,83,306,111,288.4,97.2,3.7,0.9,9.16,3.5,0.0,1.26,N/A,NORMAL,NORMAL
1789818887.087,2026-09-19 18:54:47.087,312,Underpass Unila Arah Rajabasa,3,4727,Golongan I,Sedan/Jip/Pick-up,0.758,585,476,764,664,674.9,570.5,6.49,34.22,6.64,3.5,0.0,0.95,N/A,NORMAL,NORMAL
1789818887.087,2026-09-19 18:54:47.087,312,Underpass Unila Arah Rajabasa,3,4730,Golongan I,Sedan/Jip/Pick-up,0.558,268,81,309,114,289.2,98.2,3.67,1.66,10.82,3.5,0.0,1.25,N/A,NORMAL,NORMAL
1789818887.296,2026-09-19 18:54:47.296,312,Underpass Unila Arah Rajabasa,4,4727,Golongan I,Sedan/Jip/Pick-up,0.67,603,496,786,687,695.0,592.0,6.6,34.63,6.4,3.5,6.9,0.95,N/A,NORMAL,NORMAL
1789818887.296,2026-09-19 18:54:47.296,312,Underpass Unila Arah Rajabasa,4,4730,Golongan I,Sedan/Jip/Pick-up,0.413,270,83,310,115,290.4,99.5,3.72,1.76,10.35,3.5,7.2,1.25,N/A,NORMAL,NORMAL
1789818887.596,2026-09-19 18:54:47.596,312,Underpass Unila Arah Rajabasa,5,4727,Golongan I,Sedan/Jip/Pick-up,0.661,620,514,809,712,714.8,613.6,6.68,35.04,6.32,3.5,6.6,0.95,N/A,NORMAL,NORMAL
1789818887.596,2026-09-19 18:54:47.596,312,Underpass Unila Arah Rajabasa,5,4730,Golongan I,Sedan/Jip/Pick-up,0.585,270,83,311,117,291.3,100.5,3.72,2.16,10.9,3.5,6.8,1.24,N/A,NORMAL,NORMAL
1789818887.822,2026-09-19 18:54:47.822,312,Underpass Unila Arah Rajabasa,6,4727,Golongan I,Sedan/Jip/Pick-up,0.649,644,533,825,720,734.8,626.9,6.97,35.16,5.83,3.5,6.2,0.98,N/A,NORMAL,NORMAL
1789818887.822,2026-09-19 18:54:47.822,312,Underpass Unila Arah Rajabasa,6,4730,Golongan I,Sedan/Jip/Pick-up,0.684,272,85,313,118,292.7,102.1,3.77,2.45,10.47,3.5,6.4,1.23,N/A,NORMAL,NORMAL
1789818888.002,2026-09-19 18:54:48.002,312,Underpass Unila Arah Rajabasa,7,4727,Golongan I,Sedan/Jip/Pick-up,0.524,674,556,838,720,756.2,638.2,7.38,35.17,5.02,3.5,5.8,1.0,N/A,NORMAL,NORMAL
1789818888.002,2026-09-19 18:54:48.002,312,Underpass Unila Arah Rajabasa,7,4730,Golongan I,Sedan/Jip/Pick-up,0.683,273,86,314,119,293.7,102.9,3.8,2.58,10.39,3.5,6.0,1.23,N/A,NORMAL,NORMAL
1789818888.207,2026-09-19 18:54:48.207,312,Underpass Unila Arah Rajabasa,8,4730,Golongan I,Sedan/Jip/Pick-up,0.787,272,87,317,123,295.0,105.7,3.78,3.48,11.07,3.5,6.4,1.21,N/A,NORMAL,NORMAL
1789818888.463,2026-09-19 18:54:48.462,312,Underpass Unila Arah Rajabasa,9,4730,Golongan I,Sedan/Jip/Pick-up,0.627,275,88,318,124,297.2,106.6,3.88,3.48,11.04,3.5,6.2,1.2,N/A,NORMAL,NORMAL
1789818888.679,2026-09-19 18:54:48.679,312,Underpass Unila Arah Rajabasa,10,4730,Golongan I,Sedan/Jip/Pick-up,0.671,276,91,322,130,299.2,111.0,3.86,4.62,11.47,3.5,6.7,1.19,N/A,NORMAL,NORMAL
1789818888.91,2026-09-19 18:54:48.910,312,Underpass Unila Arah Rajabasa,11,4730,Golongan I,Sedan/Jip/Pick-up,0.698,278,94,323,133,301.0,113.8,3.89,5.15,11.11,3.5,7.0,1.17,N/A,NORMAL,NORMAL
1789818889.118,2026-09-19 18:54:49.118,312,Underpass Unila Arah Rajabasa,12,4730,Golongan I,Sedan/Jip/Pick-up,0.733,279,95,324,135,302.0,115.4,3.9,5.5,11.25,3.5,6.9,1.16,N/A,NORMAL,NORMAL
1789818889.291,2026-09-19 18:54:49.291,312,Underpass Unila Arah Rajabasa,13,4730,Golongan I,Sedan/Jip/Pick-up,0.524,280,97,327,138,303.7,118.0,3.92,6.02,11.31,3.5,7.2,1.15,N/A,NORMAL,NORMAL
1789818889.475,2026-09-19 18:54:49.474,312,Underpass Unila Arah Rajabasa,14,4730,Golongan I,Sedan/Jip/Pick-up,0.395,281,98,330,141,306.1,119.8,3.97,6.48,11.71,3.5,7.7,1.13,N/A,NORMAL,NORMAL
1789818889.665,2026-09-19 18:54:49.664,312,Underpass Unila Arah Rajabasa,15,4730,Golongan I,Sedan/Jip/Pick-up,0.447,281,98,333,144,307.5,121.8,3.97,7.08,12.45,3.5,8.2,1.11,N/A,NORMAL,NORMAL
1789818889.665,2026-09-19 18:54:49.664,312,Underpass Unila Arah Rajabasa,15,4754,Golongan IV,Truk 4 Gandar,0.373,285,97,329,144,307.4,120.8,3.98,6.93,12.75,3.5,0.0,0.94,N/A,NORMAL,NORMAL
1789818889.872,2026-09-19 18:54:49.872,312,Underpass Unila Arah Rajabasa,16,4730,Golongan I,Sedan/Jip/Pick-up,0.386,283,100,334,147,309.2,123.7,4.01,7.42,12.42,3.5,8.7,1.09,N/A,NORMAL,NORMAL
1789818889.872,2026-09-19 18:54:49.872,312,Underpass Unila Arah Rajabasa,16,4754,Golongan IV,Truk 4 Gandar,0.328,286,99,330,145,308.6,122.5,4.01,7.18,12.3,3.5,0.0,0.94,N/A,NORMAL,NORMAL
1789818890.043,2026-09-19 18:54:50.042,312,Underpass Unila Arah Rajabasa,17,4730,Golongan I,Sedan/Jip/Pick-up,0.473,285,104,336,150,311.1,127.4,4.02,7.98,11.75,3.5,8.7,1.08,N/A,NORMAL,NORMAL
1789818890.321,2026-09-19 18:54:50.321,312,Underpass Unila Arah Rajabasa,18,4730,Golongan I,Sedan/Jip/Pick-up,0.583,288,106,337,152,312.9,129.5,4.08,8.19,11.57,3.5,8.9,1.07,N/A,NORMAL,NORMAL
1789818890.682,2026-09-19 18:54:50.681,312,Underpass Unila Arah Rajabasa,20,4765,Golongan I,Sedan/Jip/Pick-up,0.698,318,141,375,201,346.7,171.8,4.58,14.26,11.16,3.5,0.0,0.95,N/A,NORMAL,NORMAL
1789818890.874,2026-09-19 18:54:50.874,312,Underpass Unila Arah Rajabasa,21,4765,Golongan I,Sedan/Jip/Pick-up,0.562,322,147,378,205,350.4,176.6,4.66,14.61,10.37,3.5,0.0,0.95,N/A,NORMAL,NORMAL
1789818891.088,2026-09-19 18:54:51.087,312,Underpass Unila Arah Rajabasa,22,4765,Golongan I,Sedan/Jip/Pick-up,0.608,324,151,381,210,353.3,181.2,4.68,15.16,10.19,3.5,8.0,0.96,N/A,NORMAL,NORMAL
1789818891.233,2026-09-19 18:54:51.233,312,Underpass Unila Arah Rajabasa,23,4765,Golongan I,Sedan/Jip/Pick-up,0.766,327,154,387,216,357.4,185.6,4.73,15.73,10.46,3.5,8.6,0.96,N/A,NORMAL,NORMAL
1789818891.404,2026-09-19 18:54:51.403,312,Underpass Unila Arah Rajabasa,24,4765,Golongan I,Sedan/Jip/Pick-up,0.743,329,156,392,221,360.9,189.0,4.77,16.18,10.78,3.5,9.0,0.96,N/A,NORMAL,NORMAL
